outcome,term,order,df,ss,ms,f,p,variance_share,partial_eta_squared,omega_squared,scale
task_throughput_img_s,Precision:Batch:Profile,3,24,0.7121557359367068,0.02967315566402945,1.0886736941057282,0.35691193076767763,0.001292298799732747,0.0946233366391815,0.00010525398160900669,natural logarithm
task_throughput_img_s,Model:Precision:Batch:Profile,4,24,0.38686997213690577,0.016119582172371073,0.5914087894705906,0.9369651537155205,0.0007020256601424018,0.05372499414880614,0.0,natural logarithm
task_throughput_img_s,Device block,0,2,0.09068701710305932,0.04534350855152966,1.6636007817108953,0.19154590950557585,0.00016456333557361445,0.013134008282126025,6.56401213256483e-05,natural logarithm
task_throughput_img_s,Device-by-configuration residual,-1,250,6.814060958918443,0.027256243835673773,,,0.01236499596107823,,,natural logarithm
time_weighted_avg_power_W,Model,1,1,1.49707095856215,1.49707095856215,291.77810989389263,7.083943837451836e-44,0.15207398221289797,0.5385564764715899,0.15147383708246726,natural logarithm
time_weighted_avg_power_W,Precision,1,2,2.5594905944566575,1.2797452972283287,249.42148656033666,2.777513792168182e-60,0.2599956434325038,0.6661516379620038,0.2588183532574445,natural logarithm
time_weighted_avg_power_W,Batch,1,6,0.3585768025642561,0.05976280042737602,11.647729087880633,1.6773092973475076e-11,0.03642459429410588,0.21847249552457268,0.03328006461857302,natural logarithm
time_weighted_avg_power_W,Profile,1,2,2.0235311134452765,1.0117655567226382,197.19241770597603,3.975000207333786e-52,0.2055523372445058,0.6120330798284906,0.20440340799556564,natural logarithm
time_weighted_avg_power_W,Model:Precision,2,2,0.8595578463194902,0.4297789231597451,83.76361932250857,1.4351570465586832e-28,0.08731475544598939,0.40123666946541253,0.08622741921107945,natural logarithm
time_weighted_avg_power_W,Model:Batch,2,6,0.032046305258297124,0.005341050876382854,1.040967177036727,0.39919880077085285,0.003255296102009756,0.024374264817534536,0.00012804517167652401,natural logarithm
time_weighted_avg_power_W,Model:Profile,2,2,0.06180809097381974,0.03090404548690987,6.023177410979819,0.0027876338335423947,0.006278528398141812,0.04597032013722996,0.005233406029530477,natural logarithm
time_weighted_avg_power_W,Precision:Batch,2,12,0.2219954476926932,0.018499620641057767,3.6055634594542783,5.5220146228667985e-05,0.022550522118328458,0.1475338060480025,0.0162876646433706,natural logarithm
time_weighted_avg_power_W,Precision:Profile,2,4,0.1500745073072987,0.03751862682682468,7.312354807723523,1.3882440675158272e-05,0.01524472024811649,0.10474299037560238,0.013153075437497703,natural logarithm
time_weighted_avg_power_W,Batch:Profile,2,12,0.0522457261118948,0.0043538105093245665,0.8485547020877237,0.6002793022752861,0.005307173703423616,0.039136568766588276,0.0,natural logarithm
time_weighted_avg_power_W,Model:Precision:Batch,3,12,0.22336397015840043,0.018613664179866703,3.627790467472149,5.051572996644144e-05,0.022689538014614225,0.14830841366955874,0.016426608122680986,natural logarithm
time_weighted_avg_power_W,Model:Precision:Profile,3,4,0.04763630526844741,0.011909076317111852,2.321070860746887,0.05740292209632633,0.0048389440718559695,0.035807351373956346,0.0027527198991449484,natural logarithm
time_weighted_avg_power_W,Model:Batch:Profile,3,12,0.045685589073735454,0.0038071324228112877,0.7420075154690925,0.7095043317129592,0.00464078834770649,0.03439146202458622,0.0,natural logarithm
time_weighted_avg_power_W,Precision:Batch:Profile,3,24,0.1398683466474796,0.0058278477769783165,1.1358435613160447,0.30477513608740636,0.014207968125068159,0.09832006541442247,0.001698346177406327,natural logarithm
time_weighted_avg_power_W,Model:Precision:Batch:Profile,4,24,0.06038459158171609,0.0025160246492381706,0.49037149001022523,0.979906124204046,0.006133927890065192,0.04495917984022433,0.0,natural logarithm
time_weighted_avg_power_W,Device block,0,2,0.2283097856392865,0.11415489281964325,22.24871083869379,1.280306564152214e-09,0.023191938953705932,0.15109613328341145,0.022138005952148612,natural logarithm
time_weighted_avg_power_W,Device-by-configuration residual,-1,250,1.2827135653755617,0.005130854261502247,,,0.1302993413969616,,,natural logarithm
