batch,slow_mean,slow_sd,medium_mean,medium_sd,fast_mean,fast_sd
1,330.1409766666667,19.76578577493022,241.46113333333332,10.912258893704497,261.04204000000004,9.350640551037115
4,166.0108666666667,6.94936780896171,122.40246333333333,4.905702375168452,143.92505666666662,25.79601756587697
8,140.54059333333333,4.77056493934768,113.76538000000001,3.0866962202976884,118.37605,15.598926612690382
16,136.5124533333333,5.275042695650261,108.33555333333334,5.727515241763501,114.33872333333333,14.917596772075374
32,133.1273666666667,4.2243551316660675,105.63507666666666,1.497186091350476,130.83023000000003,2.9806556419016346
64,132.7920566666667,6.364434415227586,99.43019333333332,2.774998984222028,123.87938666666666,19.576502334258617
128,134.06664,4.7910098150285565,103.36576666666667,5.389471840564093,115.23111666666668,13.23109403295636
