batch,slow_mean,slow_sd,medium_mean,medium_sd,fast_mean,fast_sd
1,23.635695206732176,0.4058023104826974,34.61642005342831,0.5454502472602389,28.514329131857846,7.993192261667527
4,33.23846808258355,0.009215010500520445,55.15500199288133,0.30404046954026065,50.83833935889953,15.18072692118406
8,39.39231131025431,0.07296674691451892,64.81707433429806,0.9152767966345632,59.65371710920581,17.353897628082535
16,42.34791630305722,0.0674713253053261,70.961968436964,0.37495126638320936,43.49133852818657,0.01738993113906332
32,44.57956916447392,0.009315568920094691,75.95852432704784,0.6448081038916132,67.61075854162904,19.37021010938931
64,46.79824863647318,0.0043429537355671975,79.06037869661564,0.2467712789852972,58.8932289495356,20.35896733726242
128,46.943798910610155,0.011729058860794788,80.57089282482137,0.33039318595904466,58.67980347537428,20.05406819645372
