batch,slow_mean,slow_sd,medium_mean,medium_sd,fast_mean,fast_sd
1,20.42046289855456,0.7119242314859933,28.754570922347607,0.6493925946773,24.00439983623477,6.896576331588034
4,65.52802867676543,0.21147051406055623,85.93367844074048,0.17220470961369744,110.85056883396994,26.844931833730822
8,80.60542567794947,0.05567857291279934,106.09301569763863,2.007879934759082,131.18847918077458,35.19661862519754
16,96.94357493642308,0.10535898783273365,139.23559413178336,4.398051357791351,147.99129218078974,38.51412732505706
32,105.93549319842016,0.057858700740780505,154.7468842548866,0.47827113215005995,156.92830582435013,40.79079931411434
64,109.58237531091702,0.02511924589889813,167.97674492286282,0.9495941949991797,135.45752163275245,41.06173134873996
128,117.21174279985826,0.03449818831335444,182.06029553186076,0.6960792809873605,166.59401439587396,41.81965203567205
