batch,slow_mean,slow_sd,medium_mean,medium_sd,fast_mean,fast_sd
1,316.84214000000003,12.709647827619003,235.68137666666667,7.271815663933842,293.10504,30.636229851620158
4,184.79360666666668,5.101006788324569,154.51345666666666,8.240833216910383,142.28502666666668,4.487332296424374
8,174.43638000000004,6.570021251130001,146.30058333333335,14.383483869220743,144.73719333333332,24.673652547576594
16,168.64614000000003,6.40905135898442,141.86613666666668,6.326966774231816,153.53080333333332,14.262642826539311
32,164.18087666666668,5.831452720740633,131.89045,8.48047013768105,141.77503333333334,18.321123405818575
64,166.69574333333338,6.654238090512951,134.13543,3.5473077616835087,133.04246333333333,5.639584884070236
128,168.85687000000001,6.486734248132893,136.27649666666667,4.539529668030963,158.61186333333336,23.093419565457026
