batch,slow_mean,slow_sd,medium_mean,medium_sd,fast_mean,fast_sd
1,454.94295,12.760589253964728,373.7082266666667,13.103409975137518,431.1714066666667,47.749160213408295
4,371.0207833333334,12.759675154737769,303.2714033333333,9.374364628796641,324.23113666666666,53.89319650341252
8,328.2160733333334,9.880309480174862,280.3008433333333,14.335726258011245,285.79236000000003,43.31064021519307
16,308.64135999999996,9.935932740191024,263.1159666666667,9.823927810078496,305.84289,9.360987971624587
32,299.23270333333335,11.3804237640535,246.79469666666665,7.94065940197873,262.51926333333336,25.997096417931637
64,295.91867,10.744759489164942,245.39599,9.911416988468394,279.3850266666667,36.584401990205215
128,306.0858833333333,10.406034231696184,249.87129333333337,9.845829153983605,289.4975033333333,37.925875987855996
