batch,slow_mean,slow_sd,medium_mean,medium_sd,fast_mean,fast_sd
1,392.77329,12.401212160909905,305.81381000000005,16.447022216510778,379.31832,68.52891274322978
4,216.93393000000003,8.320856323528247,181.30243,10.555974763275056,178.08627333333334,17.39341911854115
8,199.64084000000003,7.751957395051903,162.11223999999999,10.283127366190689,168.58169666666663,30.080696854322266
16,184.88769333333335,6.878322315487478,150.57243,8.162244860153368,158.45068666666666,25.00937722471578
32,178.29095666666663,8.583375099553388,144.1277166666667,4.535436421529177,160.09497333333337,33.65390228804132
64,180.12861999999998,7.001835666537712,145.03349666666668,6.92713575588304,169.7437133333333,23.619358906541752
128,180.37214666666665,6.882567873376441,143.0835766666667,5.860390917552635,162.10031,20.937214663987668
