batch,slow_mean,slow_sd,medium_mean,medium_sd,fast_mean,fast_sd
1,11.491053959610523,0.00743156625598438,22.558870561899624,0.08532544019481149,18.920327228133505,6.4281569343389275
4,9.955344494215137,0.0009095210274529388,19.712218323823148,0.04444329472683593,16.486561079904323,5.654601442000529
8,10.240517317588834,7.544462591368803e-05,20.312785008716386,0.05366139852094062,10.241880168432884,0.000300398553435461
16,11.023787219373672,0.0005221319553256349,21.832566463974217,0.1159695479243543,14.629221645308741,6.235328118421129
32,11.832291857649599,0.008469027911713375,23.330815048814753,0.03086177569780926,19.66956948587088,6.740151369300985
64,11.056442732968492,0.001677220787730392,21.72506661005973,0.058511254837852654,18.355238090417995,6.301636129171882
128,10.663390521000496,0.44205166469868507,21.77801731424294,0.1761591685704811,17.70552123638033,7.3047898943975715
