outcome,model_pct,precision_pct,batch_pct,profile_pct,two_way_pct,higher_order_pct,device_pct,residual_pct
throughput_img_s,12.977330148904606,71.54606878807836,4.825800526114257,1.4070735578967235,7.9934037811090555,0.5200707198694341,0.01093879682818975,0.7193136811993912
task_energy_per_eval_image_J,18.149711260714408,66.40757751736834,1.7635687523226986,1.0408512264724141,11.830366933788834,0.22673523057875014,0.10562520726344256,0.47556387149108603
task_throughput_img_s,12.607544105244168,67.56485098617013,2.2870582335955087,2.4756864701697836,13.38288256105877,0.429021714096454,0.016456333557361445,1.236499596107823
time_weighted_avg_power_W,15.207398221289797,25.99956434325038,3.6424594294105885,20.55523372445058,13.995099601600955,5.251116644931004,2.319193895370593,13.02993413969616
