dataset,source_directory,prefix,model,precision,profile,batch,seed,cuda_device,torch_version,torchvision_version,timestamp_utc,perf_rows_iterations,total_images,perf_nan_cells,perf_nonfinite_cells,perf_duplicate_rows,perf_duplicate_iters,perf_iter_sequence_ok,batch_pattern_ok,row_img_per_s_max_abs_error,latency_avg_ms,latency_p50_ms,latency_p50_conventional_median_ms,latency_p50_higher_minus_conventional_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,latency_max_to_p50_ratio,latency_iterations_gt2x_p50,latency_iterations_gt5x_p50,latency_iterations_gt10x_p50,throughput_img_s_excluding_gt5x_p50_sensitivity,throughput_sensitivity_percent_increase_excluding_gt5x_p50,latency_std_ms,latency_within_run_cv,latency_lag1_autocorrelation,latency_last_vs_first_decile_mean_ratio,throughput_img_s,top1_weighted,inference_time_s,meta_duration_s,inference_time_fraction_of_meta_duration,power_rows,power_nan_cells,power_nonfinite_cells,power_duplicate_rows,power_duplicate_indices,power_index_sequence_ok,power_elapsed_strictly_increasing,power_elapsed_span_s,power_elapsed_dt_min_s,power_elapsed_dt_max_s,avg_power_W,time_weighted_avg_power_W,time_weighted_to_arithmetic_power_ratio,power_std_W,power_within_run_cv,power_lag1_autocorrelation,power_last_vs_first_decile_mean_ratio,energy_J_avg_power_times_meta_duration,energy_per_img_J_avg_power_times_meta_duration,energy_J_integrated_nominal_elapsed,energy_per_img_J_integrated_nominal_elapsed,energy_per_img_J_power_over_throughput_proxy,reported_epi_to_power_over_throughput_ratio,edp_per_img_Js_reported_formula,edp_per_img_Js_power_throughput_proxy,end_to_end_time_per_img_s,end_to_end_edp_per_img_Js,formula_checks_failed,log_lines,log_timestamp_count,log_power_count,log_malformed_timestamp_lines,log_malformed_power_lines,log_replacement_character_lines,log_wall_span_s,log_gap_count_gt1s,log_missing_seconds_from_gaps,log_max_gap_s,log_nonpositive_time_steps,energy_J_integrated_log_timestamps,log_vs_power_csv_max_abs_diff_W,log_vs_power_csv_elapsed_max_abs_diff_s,log_temperature_count,log_start_gpu_or_tj_temp_C,log_end_gpu_or_tj_temp_C,log_time_weighted_mean_gpu_or_tj_temp_C,log_end_minus_start_gpu_or_tj_temp_C,cpu_freq_mode_MHz,cpu_freq_max_MHz,emc_freq_mode_MHz,emc_freq_max_MHz,gpu_freq_mode_MHz,gpu_freq_max_MHz,max_gpu_or_tj_temp_C,log_wall_span_to_meta_duration_ratio,nominal_elapsed_to_log_wall_span_ratio,timestamp_energy_to_nominal_energy_ratio,energy_per_img_J_integrated_log_timestamps
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),mobilenet_v2_fp64_medium_BS64,mobilenet_v2,fp64,medium,64,123,Orin,2.6.0,0.21.0,2026-03-20T05:37:23Z,782,50000.0,0,0,0,0,True,True,7.105427357601002e-15,2936.793506103273,2937.526172026992,2937.513675511582,0.012496515410020947,2963.845094529097,2968.7123800080735,2974.499267991632,1.012586473719527,0,0,0,21.771574607800424,0.0,59.50138195985546,0.020260662466121335,0.14379091770284055,0.9943974842547719,21.771574607800424,0.7214,2296.5725217727595,3018.585734046006,0.7608107650778945,3154,0,0,0,0,True,True,3188.0,1.0,2.0,7.464299936588459,7.464334692597239,1.0000046562985243,0.7701427969996041,0.10317682884425945,-0.14480980740434982,0.9843653057124192,22531.62930322643,0.4506325860645286,23796.299,0.47592597999999997,0.34284612257278413,1.3143872903764926,1.3976963274498362,1.0068682663644393,0.06037171468092012,0.0272054619118129,,3154,3154,3154,0,0,0,3188.0,35,35.0,2.0,0,23796.299,0.0,0.0,3154,38.625,38.406,39.32004203262233,-0.2190000000000012,1190.0,1192.0,3199.0,3199.0,814.0,815.0,40.312,1.0561237217956758,1.0,1.0,0.47592597999999997
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),mobilenet_v2_fp64_slow_BS128,mobilenet_v2,fp64,slow,128,123,Orin,2.6.0,0.21.0,2026-03-21T12:48:06Z,391,50000.0,0,0,0,0,True,True,3.552713678800501e-15,11544.97510508906,11541.15077003371,11541.15077003371,0.0,11670.178147498518,11696.514186059361,12115.712169965263,1.0497837183986356,0,0,0,11.07644119520827,0.0,197.8206214100905,0.017134781115542688,0.14481162923768517,0.9926730641447772,11.07644119520827,0.7214,4514.085266089823,5610.197114065988,0.8046215087117039,6156,0,0,0,0,True,True,6221.0,1.0,2.0,6.259371832358674,6.259432245619675,1.000009651649178,0.47897494764049897,0.07652124853238033,0.7430118580237052,0.9896218762333406,35116.30978976457,0.7023261957952914,38939.928,0.77879856,0.565106763268559,1.2428203685495811,8.991209987079209,6.52414351365297,0.11220394228131976,0.07880376793567376,,6156,6156,6156,0,0,0,6221.0,66,66.0,2.0,0,38939.928,0.0,0.0,6156,40.093,38.656,38.910383378877995,-1.4370000000000047,729.0,729.0,3199.0,3199.0,407.0,408.0,40.187,1.1088736943667443,1.0,1.0,0.77879856
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),mobilenet_v2_fp64_slow_BS32,mobilenet_v2,fp64,slow,32,123,Orin,2.6.0,0.21.0,2026-03-18T09:05:13Z,1563,50000.0,0,0,0,0,True,True,5.329070518200751e-15,2700.215178542174,2698.56214299216,2698.56214299216,0.0,2727.468075696379,2733.6282145493897,2737.634562974563,1.0144789772893945,0,0,0,11.847116307605825,0.0,25.707903446432727,0.009520686962552457,0.30293953120301326,0.9989150327359212,11.847116307605825,0.7214,4220.4363240614175,5214.139624147996,0.809421424872382,5312,0,0,0,0,True,True,5368.0,1.0,2.0,6.23696140813253,6.236815760059613,0.9999766475911286,0.33152635346888104,0.05315510739518053,-0.3121782262541837,0.9965539349254688,32520.387612425708,0.6504077522485141,33479.227,0.66958454,0.5264539695730356,1.2354503714275484,1.8080223382251792,1.4215389994448904,0.10428279248295992,0.0678263366570402,,5312,5312,5312,0,0,0,5368.0,57,57.0,2.0,0,33479.227,0.0,0.0,5312,38.937,36.468,36.94538906482861,-2.468999999999994,729.0,729.0,3199.0,3199.0,407.0,408.0,38.937,1.0295082960838713,1.0,1.0,0.66958454
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),mobilenet_v2_fp64_slow_BS64,mobilenet_v2,fp64,slow,64,123,Orin,2.6.0,0.21.0,2026-03-16T14:30:40Z,782,50000.0,0,0,0,0,True,True,3.552713678800501e-15,5778.30322748338,5778.59241599981,5778.592304000085,0.00011199972504982725,5840.187555949342,5845.961837089999,5851.314348999949,1.0125847140211492,0,0,0,11.065293116103623,0.0,141.48118195533783,0.024484900910428167,0.1162439093388255,0.9922824281643036,11.065293116103623,0.7214,4518.633123892004,5528.632734312001,0.8173147577425969,5777,0,0,0,0,True,True,5838.0,1.0,2.0,6.2174644279037565,6.217537598492635,1.0000117685577017,0.4090907349074381,0.06579703666199578,0.434078096176493,0.993773065356158,34374.07736052915,0.687481547210583,36297.984500000006,0.7259596900000002,0.5618888142109232,1.223518834728955,4.1948152197498345,3.246763948641787,0.11057265468624002,0.0760166597228778,,5777,5777,5777,0,0,0,5838.0,62,62.0,2.0,0,36297.984500000006,0.0,0.0,5777,42.0,37.781,38.153741949297704,-4.219000000000001,729.0,729.0,3199.0,3199.0,407.0,408.0,42.0,1.0559572828500603,1.0,1.0,0.7259596900000002
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp16_fast_BS128,resnet50,fp16,fast,128,123,Orin,2.6.0,0.21.0,2026-03-16T10:31:15Z,391,50000.0,0,0,0,0,True,True,5.684341886080802e-14,508.45037771612465,506.1126810001042,506.1126810001042,0.0,512.4727160000475,514.2986097997436,1231.2289420001434,2.432717037571896,1,0,0,251.50387030110173,0.0,37.15079271892704,0.07306670296087159,0.027172646269606797,1.032676059436833,251.50387030110173,0.80734,198.80409768700474,707.1652770000001,0.2811281947133905,748,0,0,0,0,True,True,754.0,1.0,2.0,10.587680481283423,10.58820026525199,1.0000490932805808,2.6908651432311244,0.2541505807610981,-0.16951669663372312,0.8213344634654065,7487.2400003342855,0.14974480000668572,7983.503000000001,0.15967006,0.04209748529359726,3.557096082161014,0.0811843023169563,0.02140448229842853,0.014143305540000001,0.0021178864595207503,,748,748,748,0,0,0,754.0,7,7.0,2.0,0,7983.503000000001,0.0,0.0,748,45.531,42.875,44.62162665782493,-2.655999999999999,1728.0,1728.0,3199.0,3199.0,1019.0,1019.0,50.312,1.0662288216393858,1.0,1.0,0.15967006
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp16_fast_BS32,resnet50,fp16,fast,32,123,Orin,2.6.0,0.21.0,2026-03-16T12:02:46Z,1563,50000.0,0,0,0,0,True,True,8.526512829121202e-14,153.74151752464698,152.72759499930544,152.72759499930544,0.0,157.8768864000267,158.09328729967092,524.6783959992172,3.4353870104587405,1,0,0,208.07498059607315,0.0,9.553725747916811,0.06214148202605852,0.07685226606868475,1.017484673751781,208.07498059607315,0.80736,240.29799189102323,844.7450985980004,0.28446213217435534,860,0,0,0,0,True,True,868.0,1.0,2.0,9.067508139534883,9.074433179723503,1.0007637203167676,0.953534611265519,0.10515949879416711,0.6940901036947065,0.9902119709578029,7659.733057369566,0.15319466114739133,7876.608,0.15753216,0.04357807994771481,3.515406399988137,0.024219233337335493,0.006699760141972063,0.016894901971960006,0.0025882087827128067,,860,860,860,0,0,0,868.0,9,9.0,2.0,0,7876.608,0.0,0.0,860,40.25,40.968,41.84860426267281,0.7180000000000035,1267.0,1267.0,3199.0,3199.0,815.0,815.0,43.031,1.0275288977001407,1.0,1.0,0.15753216
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp16_fast_BS64,resnet50,fp16,fast,64,123,Orin,2.6.0,0.21.0,2026-03-18T09:29:48Z,782,50000.0,0,0,0,0,True,True,1.4210854715202004e-14,557.0182676178903,555.1283279783092,555.1281359948916,0.00019198341760784388,562.1022218052531,562.4072635202901,565.5260669882409,1.018730334025285,0,0,0,114.78729270274589,0.0,3.2309517817512017,0.005800441331248416,0.8758959346693828,1.0035166357207088,114.78729270274589,0.80736,435.58828527719015,1421.6445064370055,0.30639747370380427,1456,0,0,0,0,True,True,1471.0,1.0,2.0,7.18898489010989,7.189252209381374,1.0000371845643814,1.1443865673709623,0.15918611387615106,-0.45902074589076414,0.9453453387824086,10220.180875883365,0.2044036175176673,10575.390000000001,0.21150780000000002,0.06262875202333193,3.263734481592705,0.11781370834367122,0.03488535895510679,0.02843289012874011,0.005811785598796852,,1456,1456,1456,0,0,0,1471.0,16,16.0,2.0,0,10575.390000000001,0.0,0.0,1456,36.437,37.812,37.970097552685246,1.375,729.0,729.0,3199.0,3199.0,407.0,408.0,39.093,1.03471718375411,1.0,1.0,0.21150780000000002
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp16_medium_BS128,resnet50,fp16,medium,128,123,Orin,2.6.0,0.21.0,2026-03-16T11:48:16Z,391,50000.0,0,0,0,0,True,True,5.684341886080802e-14,610.0269014041073,608.5378020006829,608.5378020006829,0.0,619.3655695001326,621.5862889001073,1194.2673630001082,1.9625195987393533,0,0,0,209.62557152369118,0.0,30.22613954979757,0.04954886330459468,0.07578129306843397,1.0350968796772657,209.62557152369118,0.80734,238.52051844900595,860.7381008809998,0.27711160712517624,898,0,0,0,0,True,True,906.0,1.0,2.0,8.73545991091314,8.736368653421634,1.0001040291544763,2.4615075541840676,0.2817833954121782,-0.28034604539889363,0.8116110241697096,7518.943174041483,0.15037886348082966,7915.15,0.158303,0.04167172853683019,3.6086543265879225,0.09656908857297439,0.025420875435475637,0.017214762017619997,0.002588736347302649,,898,898,898,0,0,0,906.0,9,9.0,2.0,0,7915.15,0.0,0.0,898,38.562,40.218,41.29522792494481,1.656000000000006,1267.0,1267.0,3199.0,3199.0,305.0,815.0,44.437,1.0525849838326813,1.0,1.0,0.158303
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp16_medium_BS32,resnet50,fp16,medium,32,123,Orin,2.6.0,0.21.0,2026-03-17T19:06:45Z,1563,50000.0,0,0,0,0,True,True,5.684341886080802e-14,187.6566410402566,187.15729100222237,187.15729100222237,0.0,197.01109060115414,200.27281488059086,361.8199810007354,1.9332401054920114,0,0,0,170.46965723365597,0.0,7.364239210756203,0.03924315798222354,0.058047463777301786,1.0150744401203267,170.46965723365597,0.80736,293.3073299459211,1007.1953656489932,0.29121195345942297,1020,0,0,0,0,True,True,1030.0,1.0,2.0,8.122012745098038,8.12516359223301,1.0003879392010155,0.9432814452849974,0.11613887774976783,0.16269676856801743,0.9786465021163269,8180.4535966048015,0.16360907193209603,8368.9185,0.16737837,0.04764491744102893,3.433924974990213,0.03140966269699325,0.008940885169623828,0.020143907312979863,0.003295725980562798,,1020,1020,1020,0,0,0,1030.0,11,11.0,2.0,0,8368.9185,0.0,0.0,1020,38.625,39.437,40.01455145631068,0.8119999999999976,1190.0,1190.0,3199.0,3199.0,305.0,815.0,41.718,1.0226417189045667,1.0,1.0,0.16737837
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp16_medium_BS64,resnet50,fp16,medium,64,123,Orin,2.6.0,0.21.0,2026-03-18T05:42:24Z,782,50000.0,0,0,0,0,True,True,5.684341886080802e-14,336.0564725137378,335.4445340228267,335.40246851043776,0.042065512388944626,345.3023074500379,348.08983448456274,569.5791119942442,1.6979829874213566,0,0,0,190.26153088962582,0.0,10.27978847430341,0.03058946729223666,0.07959362057649093,1.0129395353740243,190.26153088962582,0.80736,262.79616150574293,962.0674581930216,0.27315772846046893,984,0,0,0,0,True,True,994.0,1.0,2.0,8.29583943089431,8.309008551307848,1.001587436753476,1.5774561396317597,0.19015027385380656,0.513794964321468,0.9067863780788433,7981.157154857931,0.15962314309715864,8259.1545,0.16518309,0.043602295178140224,3.660888548297908,0.05551084654431928,0.014652833511068561,0.019241349163860434,0.003071364630965288,,984,984,984,0,0,0,994.0,11,11.0,2.0,0,8259.1545,0.0,0.0,984,37.5,38.968,39.506769617706226,1.4680000000000035,1190.0,1190.0,3199.0,3199.0,305.0,815.0,41.531,1.033191582913484,1.0,1.0,0.16518309
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp16_slow_BS128,resnet50,fp16,slow,128,123,Orin,2.6.0,0.21.0,2026-03-20T12:28:08Z,391,50000.0,0,0,0,0,True,True,4.263256414560601e-14,1059.7919182546134,1057.4081920203753,1057.4081920203753,0.0,1071.1832600063644,1072.3324641759973,1246.5150419739075,1.1788399705814727,0,0,0,120.6625901264328,0.0,11.283726678321477,0.010647115234568696,0.33721001962344355,1.0084845910876823,120.6625901264328,0.80734,414.37864003755385,1409.408879968978,0.2940088188224517,1471,0,0,0,0,True,True,1486.0,1.0,2.0,7.202629503738954,7.207796433378197,1.000717367127736,1.6608767308322714,0.2305931090819116,-0.09471073716755737,0.8726483052809828,10151.449981696234,0.20302899963392468,10710.785500000002,0.21421571000000003,0.05969231636907418,3.40125852008503,0.22702407822117399,0.06326143446984238,0.02818817759937956,0.0057230174995054365,,1471,1471,1471,0,0,0,1486.0,16,16.0,2.0,0,10710.785500000002,0.0,0.0,1471,41.0,39.968,40.59866285329744,-1.0319999999999965,729.0,729.0,3199.0,3199.0,305.0,408.0,43.656,1.0543427256061475,1.0,1.0,0.21421571000000003
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp16_slow_BS32,resnet50,fp16,slow,32,123,Orin,2.6.0,0.21.0,2026-03-18T07:00:19Z,1563,50000.0,0,0,0,0,True,True,4.263256414560601e-14,294.2314151483947,293.35957899456844,293.35957899456844,0.0,300.66606100299396,302.70926240948035,1012.0118769991676,3.4497318289985173,1,0,0,108.72313977628059,0.0,18.472013729743548,0.0627805624373157,0.0210203012757406,1.0186235558537122,108.72313977628059,0.80736,459.8837018769409,1420.4277686050045,0.3237642293691502,1442,0,0,0,0,True,True,1457.0,1.0,2.0,7.109149098474341,7.108999313658201,0.9999789306970405,0.7103759767992457,0.09992419162395903,0.6235289672045536,0.9947749219593314,10098.032790626188,0.20196065581252376,10357.811999999998,0.20715623999999996,0.06538763609202994,3.0886673365630455,0.06095187365202048,0.019239096700566217,0.028408555372100092,0.00573741047363573,,1442,1442,1442,0,0,0,1457.0,16,16.0,2.0,0,10357.811999999998,0.0,0.0,1442,37.687,37.718,38.10374571036376,0.03100000000000591,729.0,729.0,3199.0,3199.0,305.0,408.0,39.093,1.0257473362625915,1.0,1.0,0.20715623999999996
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp16_slow_BS64,resnet50,fp16,slow,64,123,Orin,2.6.0,0.21.0,2026-03-18T02:44:11Z,782,50000.0,0,0,0,0,True,True,1.4210854715202004e-14,567.8554114395776,567.5873739819508,567.5797259900719,0.007647991878911853,575.2068611982395,576.3905845428235,579.7595969925169,1.02144554929961,0,0,0,112.59665336945471,0.0,5.17469808623016,0.009112703660094947,0.4137079415651289,1.0014187023601542,112.59665336945471,0.80736,444.06293174574967,1428.3136172490194,0.31090015972894663,1464,0,0,0,0,True,True,1479.0,1.0,2.0,7.138249316939891,7.1387484787018245,1.0000699277567608,1.1518464258107437,0.16136259391743,-0.4378473860908869,0.9493755317213717,10195.658702703759,0.20391317405407516,10558.208999999999,0.21116417999999998,0.06339663838424846,3.216466665285197,0.119910722315201,0.036000124173573525,0.028566272344980388,0.0058250392647581,,1464,1464,1464,0,0,0,1479.0,16,16.0,2.0,0,10558.208999999999,0.0,0.0,1464,39.0,38.0,38.475329276538204,-1.0,729.0,729.0,3199.0,3199.0,305.0,408.0,40.687,1.0354868721678956,1.0,1.0,0.21116417999999998
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp32_fast_BS128,resnet50,fp32,fast,128,123,Orin,2.6.0,0.21.0,2026-03-18T23:09:04Z,391,50000.0,0,0,0,0,True,True,1.4210854715202004e-14,2686.2844474579574,2680.705917009618,2680.705917009618,0.0,2713.948729491676,2714.4460687908577,2717.9927180113737,1.0139093217070785,0,0,0,47.60375915241335,0.0,24.012754890855078,0.008939021671207772,0.45707864547217353,0.9989317016635927,47.60375915241335,0.80724,1050.3372189560614,2036.3543244159955,0.5157929572287411,2173,0,0,0,0,True,True,2196.0,1.0,2.0,8.1253985273815,8.128670309653916,1.0004026611447292,1.8861495860594688,0.23213010164404838,0.3577675791688205,0.8739331899999847,16546.190428836682,0.33092380857673365,17850.56,0.35701120000000003,0.17068816984319127,1.9387624161694892,0.9590336341283024,0.45851697601482705,0.04072708648831991,0.013477562572948852,,2173,2173,2173,0,0,0,2196.0,24,24.0,2.0,0,17850.56,0.0,0.0,2173,36.843,38.093,39.24647290528234,1.25,729.0,729.0,3199.0,3199.0,407.0,408.0,41.468,1.0783977884741591,1.0,1.0,0.35701120000000003
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp32_fast_BS32,resnet50,fp32,fast,32,123,Orin,2.6.0,0.21.0,2026-03-18T07:35:42Z,1563,50000.0,0,0,0,0,True,True,7.105427357601002e-15,701.2782927772497,699.2857889854349,699.2857889854349,0.0,706.7491461901227,712.944393332582,1088.7010599835776,1.5568757110924982,0,0,0,45.61636030264638,0.0,10.414250509146074,0.01485038196163588,0.2681562909596945,1.0062744365469727,45.61636030264638,0.80724,1096.0979716108413,2063.023434206989,0.5313066024536814,2098,0,0,0,0,True,True,2120.0,1.0,2.0,8.177708770257388,8.178537971698114,1.0001013977709432,1.0023511766276822,0.1225711510139941,0.21130444224535816,0.9826302743905618,16870.804831161007,0.33741609662322014,17338.500500000002,0.34677001,0.17927139991006621,1.8821524057517776,0.2431822805991498,0.12571914127271883,0.04126046868413978,0.013921946288247057,,2098,2098,2098,0,0,0,2120.0,23,23.0,2.0,0,17338.500500000002,0.0,0.0,2098,37.781,39.0,39.60028891509434,1.2190000000000012,729.0,729.0,3199.0,3199.0,407.0,408.0,40.406,1.0276179925289664,1.0,1.0,0.34677001
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp32_fast_BS64,resnet50,fp32,fast,64,123,Orin,2.6.0,0.21.0,2026-03-18T03:19:33Z,782,50000.0,0,0,0,0,True,True,1.4210854715202004e-14,1342.656528879561,1340.4794429952744,1340.479314501863,0.0001284934114664793,1358.9528006923501,1360.9142063761828,1361.9399319868537,1.0160095621784593,0,0,0,47.62097941696795,0.0,32.6706166838746,0.02433281779900779,0.19209877556140967,0.994185570148235,47.62097941696795,0.80724,1049.9574055838166,2030.3141814659757,0.5171403594421536,2097,0,0,0,0,True,True,2118.0,1.0,2.0,8.124193609918933,8.126722143531634,1.0003112350264047,1.5102991115006341,0.18590141791508888,-0.5586358175799374,0.9376397794396195,16494.66549919367,0.3298933099838734,17212.3975,0.34424794999999997,0.1706011449026221,1.9337109969113873,0.46220675762090463,0.22905874103783358,0.04060628362931951,0.013395741312620186,,2097,2097,2097,0,0,0,2118.0,22,22.0,2.0,0,17212.3975,0.0,0.0,2097,37.843,38.937,39.63815462700661,1.093999999999994,729.0,729.0,3199.0,3199.0,407.0,408.0,41.312,1.0431883002810487,1.0,1.0,0.34424794999999997
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp32_medium_BS128,resnet50,fp32,medium,128,123,Orin,2.6.0,0.21.0,2026-03-16T12:53:18Z,391,50000.0,0,0,0,0,True,True,1.4210854715202004e-14,1432.692395345246,1432.4519769998003,1432.4519769998003,0.0,1446.1779394996483,1452.0979785991588,1454.8983509994289,1.0156698963455943,0,0,0,89.25659008669962,0.0,7.865756700100168,0.005490192260149954,0.446787152618239,1.003635454780634,89.25659008669962,0.80724,560.1827265799911,1181.7660273399997,0.4740216875593293,1258,0,0,0,0,True,True,1269.0,1.0,2.0,10.748967408585056,10.761292356185974,1.001146616891877,3.3728394428803288,0.3137826467113936,-0.26219361925546686,0.8164350456945351,12702.764512450693,0.25405529024901385,13656.080000000002,0.2731216,0.12042771741721277,2.109608117613476,0.3912992393245262,0.17253587493242697,0.023635320546799996,0.006004678221645754,,1258,1258,1258,0,0,0,1269.0,12,12.0,2.0,0,13656.080000000002,0.0,0.0,1258,39.625,42.156,44.0666000788022,2.530999999999999,1267.0,1267.0,3199.0,3199.0,305.0,815.0,48.406,1.0738166190615182,1.0,1.0,0.2731216
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp32_medium_BS32,resnet50,fp32,medium,32,123,Orin,2.6.0,0.21.0,2026-03-20T03:48:39Z,1563,50000.0,0,0,0,0,True,True,1.4210854715202004e-14,386.7724341527611,385.8615049975924,385.8615049975924,0.0,399.79570433497423,407.6073573739268,510.4344980209135,1.3228437960508612,0,0,0,82.70952232112013,0.0,7.947491642561394,0.020548237001353675,0.06635553290975565,1.006663875779597,82.70952232112013,0.80724,604.5253145807656,1323.1907221529982,0.4568693722376821,1346,0,0,0,0,True,True,1360.0,1.0,2.0,10.29472808320951,10.300179779411765,1.0005295619425973,1.5451070612870166,0.15008721442648443,0.46733739267179336,0.9792129877751735,13621.888686790742,0.27243777373581485,14008.2445,0.28016489,0.12446847466051342,2.188809451380249,0.10836005646944055,0.04814097491972804,0.026463814443059962,0.007209742691424959,,1346,1346,1346,0,0,0,1360.0,15,15.0,2.0,0,14008.2445,0.0,0.0,1346,37.75,41.687,43.20852647058823,3.9369999999999976,1190.0,1190.0,3199.0,3199.0,807.0,815.0,44.718,1.027818573113261,1.0,1.0,0.28016489
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp32_medium_BS64,resnet50,fp32,medium,64,123,Orin,2.6.0,0.21.0,2026-03-17T18:12:32Z,782,50000.0,0,0,0,0,True,True,0.0,731.8479658655368,732.6261410053121,732.5906680052867,0.03547300002537668,743.1371085942374,746.4671997941332,750.244664013735,1.0240484498468028,0,0,0,87.36598570744502,0.0,19.70313049777937,0.026922436649088735,0.06294255636290962,0.9956236568021357,87.36598570744502,0.80724,572.3051093068498,1262.477333197996,0.45331911651604634,1299,0,0,0,0,True,True,1312.0,1.0,2.0,10.335015396458815,10.339157393292682,1.0004007731653004,2.4157470782003743,0.23374392640267425,-0.36884352166329865,0.9102030049874879,13047.722676281552,0.260954453525631,13564.974499999998,0.27129949,0.11829564232316675,2.205951532962988,0.19854997989685755,0.08657442520496669,0.02524954666395992,0.006588981651463581,,1299,1299,1299,0,0,0,1312.0,14,14.0,2.0,0,13564.974499999998,0.0,0.0,1299,37.75,41.812,42.97667911585365,4.061999999999998,1190.0,1192.0,3199.0,3199.0,807.0,815.0,44.875,1.0392265789648338,1.0,1.0,0.27129949
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp32_slow_BS128,resnet50,fp32,slow,128,123,Orin,2.6.0,0.21.0,2026-03-21T11:04:29Z,391,50000.0,0,0,0,0,True,True,2.1316282072803006e-14,2694.723439253563,2690.974147990346,2690.974147990346,0.0,2723.5151329950895,2727.398009307217,2730.132266995497,1.0145516518746176,0,0,0,47.45467976004407,0.0,31.963624442594092,0.011861560254008108,0.3530816978733786,0.9972415975798692,47.45467976004407,0.80724,1053.6368647481431,2038.4595013220096,0.5168789784956846,2177,0,0,0,0,True,True,2200.0,1.0,2.0,8.124100137804316,8.12210909090909,0.9997549209313705,1.9073702359505011,0.2347792621455799,0.3611477018975747,0.8742148981534709,16560.649115598655,0.3312129823119731,17868.64,0.3573728,0.17119702796192193,1.934688856781102,0.9630208607116757,0.46132864397953866,0.040769190026440194,0.013503285015100806,,2177,2177,2177,0,0,0,2200.0,24,24.0,2.0,0,17868.64,0.0,0.0,2177,40.75,40.062,41.14883704545454,-0.6880000000000024,729.0,729.0,3199.0,3199.0,407.0,408.0,43.687,1.0792463615653025,1.0,1.0,0.3573728
random_2026-03,Ergebnisse_23.03.2026 (zufällige Reihenfolge),resnet50_fp32_slow_BS32,resnet50,fp32,slow,32,123,Orin,2.6.0,0.21.0,2026-03-21T13:24:11Z,1563,50000.0,0,0,0,0,True,True,7.105427357601002e-15,711.5430267934297,711.1175539903343,711.1175539903343,0.0,719.8726091126446,724.8595489852596,727.890515991021,1.0235867641103324,0,0,0,44.95829777141335,0.0,7.530457706193799,0.010583278062789574,0.3442294642314345,0.9999397741472523,44.95829777141335,0.80724,1112.1417508781306,2088.0678198340465,0.5326176383325137,2128,0,0,0,0,True,True,2150.0,1.0,2.0,8.15822885338346,8.16117488372093,1.000361111509669,1.0216297312300313,0.1252269027494039,0.1626875128640689,0.9901717157936969,17034.93513559161,0.3406987027118322,17546.525999999998,0.35093051999999997,0.18146213842132727,1.8775194962200987,0.24970216439499218,0.12911811922071953,0.04176135639668093,0.014228039947835669,,2128,2128,2128,0,0,0,2150.0,23,23.0,2.0,0,17546.525999999998,0.0,0.0,2128,38.593,40.968,41.30390534883721,2.375,729.0,729.0,3199.0,3199.0,407.0,408.0,42.156,1.029660042445784,1.0,1.0,0.35093051999999997
